review_id,product_id,product_name,review_text,rating
5552,6,Samsung EO-BG950CBEIN,"Paid the money but see what i got. An empty box.
",1
5553,6,Samsung EO-BG950CBEIN,"I received empty box main Bluetooth device is missing from my packet it's really amberissing please revert back as soon as possible
",1
5554,6,Samsung EO-BG950CBEIN,"Waste of money. Amazon had marked it as under return / refund but when I asked for refund they denied and instead offered me replacement. When product is a crap what we will do with replacement. Endless issues with this product:- very frequently disconnect- Ear piece are very heavy- many issues while using it on laptop- can't take calls reliably through laptop- voice issue while on laptop
",1
5555,6,Samsung EO-BG950CBEIN,"The sound is very clear , bass is normal ( not for bass heads people ) , build quality is awesome , you can customize the bixby button to your fav app ( Google assistant ) , battery is about 9 hrs for me !! the earphon look premium must buy if you have budget of 4k
",5
5556,6,Samsung EO-BG950CBEIN,"Doesn't retain charge even for 2 songs, gets discharged even while not in use & switched off. This is a horrible product by Samsung. Never Buy.
",1
5557,6,Samsung EO-BG950CBEIN,"This is one of the best neckbands in the world, with the affordable price.  It unleashes the power of samsung phone.  Music lovers are recommended to use this.  It has approximately 12 hours of usages, change time is 45 minutes. It is comfortable and flexible (Obviously). Thank you Samsung. Thank you Apario and Amazon India for giving me the expected item.
",5
5558,6,Samsung EO-BG950CBEIN,"I had brought a simmilar product of sony from a retail shop and its battery life is almost 10 times of this product. And the sony product came at half the cost. The problem now is where to show the samsung set as I have misplaced the receipt. Can any one from Amazon help. My mail id mohantydrs@gmail.com
",1
5559,6,Samsung EO-BG950CBEIN,"Good product ,both noise isolation, and cancellation works well ,bit heavy , good audio output no exta bass, produce true audio ouput, connectivity thumb up,.As for Amazon customer service worst bad experience no return policy , name sake ,excecutive respond in words no action.Don't buy product without returns /refund policyI ordered two  pair earphones which you con't cancel
",5
5560,6,Samsung EO-BG950CBEIN,"Product price is 3799 as per box and samsung , why its quoted 4999
",1
5561,6,Samsung EO-BG950CBEIN,"Pros:1.Awesome Battery Backup2.Good for ruff and tuff use3.Best way to talk on phone while you can continue your ongoing work4.flexibility superb5.Sound quality good6.Even if we talk continuously for 3 hours,no head ache or neck pain
",5
5562,6,Samsung EO-BG950CBEIN,"I feel that this this is the best earphone in this range. I had few other bluetooth earphones which had many problems such as range,clarity,bass. This is the perfect choice for me.
",5
5563,6,Samsung EO-BG950CBEIN,"I don't understand what there reviews r for either the song u all listen to are of bad bit rate or u just dunno what to expect. I'm coming from using bose jbl n all n trust me as far as Bluetooth codec goes for non Samsung phone it uses sbc which is still good u just won't get the extra teeny beeny stuff like dolby n all if u have in ur lappy or phone but for Samsung phones u can enjoy their own codec which r good sbc people say its bad coz low cost devices use it but u can check the net n research urself its really capable codec just give it the hardware to run it and for other devices that that says they use aptx well they do but their speaker can't even deliver what's the point in having aptx . But still the sound quality is excellent nothing to complain for 3k the kids high n lows r all balanced n superb everything is clear for all who want bass like the Sony xb series not for u these arnt made to enhance bass but its there definitely n plays only when it needs to n i like that not making every little thing bassy is not good for the song too. Battery life is good too I use with high volume ( coz u like it loud) at 100 n boy I got 8 hrs out of it which is normal coz companies usually advertise at 70 % volume. The mic is good too the person on the other end literally though I'm still using my bose soundlink 2 mic. Not sure what's with the other reviews but imma say just go for it it's worth every penny. Noise cancellation is passive noise cancellation u get 3 different size ear tips use the correct size n passive noise cancellation should work
",5
5564,6,Samsung EO-BG950CBEIN,"Ossam looks, sturdy design, light weight. Not recommended For music lovers as sound is too metallic N poor bass (unless You forcefully push it in ur canal N align it at a certain angle which may b painful after prolonged use)  But a must have For calling. Connects 2 devices at a timeHowever after a few weeks use, I found That battery indicator is total waste. It may Show 100% once then suddenly drop yo 55% N then Keep steady at 55% N suddenly 0. So that's one thing samsung can improve in nxt update
",4
5565,6,Samsung EO-BG950CBEIN,"Very good product, provides good bluetooth connectivity, works with any bluetooth compatible device, nice and smart design, comfortable to wear and with a crisp sound quality.  Although not much of a bass but the sound quality is superb. Provides decent noice cancellation. Decent microphone.Superb product by Samsung and a very good delivery by Amazon. Delivered before time :)
",5
5566,6,Samsung EO-BG950CBEIN,"The sound is amazing. Clear bass minute details can also be heard clearly. No distortion in volume increase.
",5
5567,6,Samsung EO-BG950CBEIN,"Piece of junk.Don't buy this useless product.It's working 2 months after that start showing so much problems, like bettey run out fast, some times not even charge the head phone. It's only big name but product Is cheaper than chaina product. Whole West of money.
",4
5568,6,Samsung EO-BG950CBEIN,"After checking many brand wired earphone purchased this one and it's really good on call sound is clear mostly using this while traveling on bike with helmet and i can hear other person voice clearly even noise cancellation also found very good loved it as per my view best product for traveler who constant need to attend call daily.
",5
5569,6,Samsung EO-BG950CBEIN,"Nice build quality.....nice sound.....nice bass....nice on call....i do not want give any nagative reviews....becous the headphone is very impressive....not so loud not so low....you feel comfortable with this....i know price is high for this.....but use krne me koi burai nhi h.....😊😊
",5
5570,6,Samsung EO-BG950CBEIN,"I loved it. The call clarity is amazing. Music quality is great but the bass is a little less, so if u like bass these aren't for u. It's very well built though and feels premium.
",5
5571,6,Samsung EO-BG950CBEIN,"im writing this review after using it for 6 months.it is working fine..so far good..comfortablesupports good at gym,or at work place..i work in sun..best usage for calls..handsfreebattery life is actually good..once charged works for 3 days  without any interuptioni would like to give 5 star if the noise cancellation part was better
",3
5572,6,Samsung EO-BG950CBEIN,"Very nice earphones, almost 12 hrs of standby time and 5 to 6 hrs plus playback time.Comfortable enough.Audio quality : Bass 3.5stars  Mids 4.5 stars  Highs 4.6 stars.Clearity 4.8 starsAbout Bass , it is adequate not too high not too lessOverall, I'll give it 4.4 stars out of 5....
",4
5573,6,Samsung EO-BG950CBEIN,"I was happy with its result. But when the warranty finish & exactly after 1 year use the right ear piece stop working due to cable break from inside.... Low quality product. But upto 1 year no issue with sound quality, bluetooth range, battery backup.
",2
5574,6,Samsung EO-BG950CBEIN,"Its microphone placement is shaky and it has to be held to be able to speak into it, yet the voice heard at the other end is bad quality.
",1
5575,6,Samsung EO-BG950CBEIN,"the flexible neck band is ok ok...bt there's no curve so it's gonna hang around ur neck...the last one I used was Skullcandy wireless method that ear phone was much better.facing microphone problem in its 2nd month,maybe my bad luck...the battery life is very good and the sound quality is also good.
",3
5576,6,Samsung EO-BG950CBEIN,"I need for purchasing bill for warranty claiming to this item because one side is not hearing and I asked Samsung service care they told need hardcopy bill then only process for replacement item. So I need bill for this item
",4
5577,6,Samsung EO-BG950CBEIN,"Product is excellent, no radiation, 8 hours back up, fast charging, vibrationsOveral good product.
",5
5578,6,Samsung EO-BG950CBEIN,"Its just 1 year, Left side speaker is not working. Waste of money... please dont buy from this seller (Duplicate).
",1
5579,6,Samsung EO-BG950CBEIN,"Mic is not working properly and bass also not there. so if u looking it for music, do not buy. There is no control on bass even after downloading it's App.
",1
5580,6,Samsung EO-BG950CBEIN,"Very good product. But earbuds wire length is a bit long. Which supposed to be  same as Level U. However, this product is more advisable according to the durability
",3
5581,6,Samsung EO-BG950CBEIN,"Good build quality, bass is little less but can be increased by some apps. Works with iPhone and quick launch button activate Siri function. Good sound quality and microphone also good with vibration on call alert.Overall good product for the money
",5
5582,6,Samsung EO-BG950CBEIN,"Excellent sound quality and good battery life. Very comfortable ear buds as well. The only issue found is that the wires feel not sturdy and gives a feeling that they might break.
",4
5583,6,Samsung EO-BG950CBEIN,"Wonderful headphones, makes everything easy. Great sound quality, battery life and easy to use.
",5
5584,6,Samsung EO-BG950CBEIN,"I am not satisfied with the product.Performance not adequateBetter price available tooAlso very poor service by Amazon in tackling the consumer's problem.These people just make fun of their customers.In the name of follow up they betray instead i will say cheat u
",2
5585,6,Samsung EO-BG950CBEIN,"Excellent product and excellent quality and excellent performance and value for money
",5
5586,6,Samsung EO-BG950CBEIN,"Samsung u flex headphones it's very good product to use in all aspects ,but if u make the earphones wire quality more it is very good for users at present it is very thin
",4
5587,6,Samsung EO-BG950CBEIN,"As such the headphone look, feel and deliver at par except they dont support video calling on watsapp or Imo, interfere with the internet signal and gives blurred images and broken sound.. sadly has bought it for Video call itself .
",2
5588,6,Samsung EO-BG950CBEIN,"Sound quality and features are good but it's quite heavy... You can feel the weight on your neck
",2
5589,6,Samsung EO-BG950CBEIN,"This back band uncomfortable for his wire. Always it touching your cheeks. It's very irritating.
",5
5590,6,Samsung EO-BG950CBEIN,"Half star also Is too much...
",1
5591,6,Samsung EO-BG950CBEIN,"Base is low. Mike doesn't catch your voice in crowded place. Ok if you get it in 2k to 3k
",3
5592,6,Samsung EO-BG950CBEIN,"Good looking... flexible neck band and switches are elegant. With samsung level app sound can be adjusted to our like... sound effect was good. Worth buying.
",4
5593,6,Samsung EO-BG950CBEIN,"Excellent style , sound ok
",5
5594,6,Samsung EO-BG950CBEIN,"It is heavy duty product, using it daily in gym n walking, perfect device in every aspect. If you are running with this device no other Device will give you same comfort.
",5
5595,6,Samsung EO-BG950CBEIN,"Wire is so thin, may got damaged if not used with care.
",4
5596,6,Samsung EO-BG950CBEIN,"Quality of sound need to improve spacialy bass
",4
5597,6,Samsung EO-BG950CBEIN,"My indicator light is on in every time. It never off... Please help me what should I do.
",2
5598,6,Samsung EO-BG950CBEIN,"The quakity, comfort are pretty good. I have used for music, talking.
",4
5599,6,Samsung EO-BG950CBEIN,"Sound quality is good, but the bass is just not upto the mark. Change the settings with the help of an equaliser and you are good to go
",4
5600,6,Samsung EO-BG950CBEIN,"One of the worst  product, suddenly it stopped working after 5 months. I lightly used less than 1 hr a day.Now it not switching on.
",1
5601,6,Samsung EO-BG950CBEIN,"Good product.. But rate dropped after my purchase
",4
5602,6,Samsung EO-BG950CBEIN,"I liked this pair of headset very much, sound quality is awesome with punchy and immersive sound. Super build quality Amazing battery life
",5
5603,6,Samsung EO-BG950CBEIN,"Amazing product i ever used.  i have try more earphone but this one is amazing.Price is normal than expected.  packaging is superb.
",5
5604,6,Samsung EO-BG950CBEIN,"Sound quality is not good. Call Receivers are getting humming notice which was annoying.
",2
5605,6,Samsung EO-BG950CBEIN,"Good
",4
5606,6,Samsung EO-BG950CBEIN,"Nice sound,noise cancellation is good,
",4
5607,6,Samsung EO-BG950CBEIN,"Sometimes bluetooth not working properly..v need to off it and pair again to speaknin bluetooth
",3
5608,6,Samsung EO-BG950CBEIN,"Connecting and disconnecting always
",3
5609,6,Samsung EO-BG950CBEIN,"Very good hedhfhon  byutifull sound and baas mind blowving bluetooth very niceI am 3 nos order in amazon colect nice and awsom
",5
5610,6,Samsung EO-BG950CBEIN,"BATTERY LIFE IS VERY POOR...
",3
5611,6,Samsung EO-BG950CBEIN,"Nice Genius Product By Samsung Orginal Felxi Bluetooth Headset. Super Deep Bass And Nice Sound. I Love It This Product
",5
5612,6,Samsung EO-BG950CBEIN,"It pains in the ear. Cannot put for more than 10 mins in the ear
",2
5613,6,Samsung EO-BG950CBEIN,"One side speaker not working when the Bluetooth continues on disable and enable Automatically
",1
5614,6,Samsung EO-BG950CBEIN,"Earbuds cable not breaded.
",4
5615,6,Samsung EO-BG950CBEIN,"Overall product is good but sometime it continuously vibrates. And to stop that vibration i have disconnect bluetooth
",4
5616,6,Samsung EO-BG950CBEIN,"Sound quality average
",4
5617,6,Samsung EO-BG950CBEIN,"Bluetooth conection low...automatic diconnect my phone ....
",2
5618,6,Samsung EO-BG950CBEIN,"Sound quality is awesome and battery life is ok ok
",4
5619,6,Samsung EO-BG950CBEIN,"Excellent battery back up.  One of the best wireless ear phones. Not at all comparable with any brand under this range.
",5
5620,6,Samsung EO-BG950CBEIN,"Just the metal colour is not gud as it will fade in few month, rest the quality of sound is very nice
",5
5621,6,Samsung EO-BG950CBEIN,"Battery power back up good. Thanks it's worth
",5
5622,6,Samsung EO-BG950CBEIN,"good product
",5
5623,6,Samsung EO-BG950CBEIN,"Nice
",4
5624,6,Samsung EO-BG950CBEIN,"Quality product
",5
5625,6,Samsung EO-BG950CBEIN,"Can be used for personal or professional Purpose ..
",5
5626,6,Samsung EO-BG950CBEIN,"Samsung is good but i recived in  another  model  samsung
",1
5627,6,Samsung EO-BG950CBEIN,"Very poor battery backup and voice disruption during call.. Go for skull candy instead , just suggestion
",1
5628,6,Samsung EO-BG950CBEIN,"Battery power is not so strong
",4
5629,6,Samsung EO-BG950CBEIN,"Supper bettry good product
",5
5630,6,Samsung EO-BG950CBEIN,"Not good for calling as mic. is not that effective. 70% of time other person cannot hear my voice.
",1
5631,6,Samsung EO-BG950CBEIN,"Awesome Wireless earphone i even use .Sound quality is good .Better then Samsung level u
",4
5632,6,Samsung EO-BG950CBEIN,"Product is awesome there is a battery backup of 3 days worth buying very light in weight
",4
5633,6,Samsung EO-BG950CBEIN,"Awesome Product..Samsung Best Product Ever...Sound Quality,Battery Backup is Fantastic...
",5
5634,6,Samsung EO-BG950CBEIN,"Good listening experience. It can also be used while running.
",5
5635,6,Samsung EO-BG950CBEIN,"It's cable is too long then I expected like talk to customer care they refused to refund item
",1
5636,6,Samsung EO-BG950CBEIN,"Product not perfect and amazone online shopping application me Return ka option hi nahi he...
",1
5637,6,Samsung EO-BG950CBEIN,"Worst product. Not lasted for 1 week. Stopped working
",1
5638,6,Samsung EO-BG950CBEIN,"Battery not sufficient it's only 2 hours work
",1
5639,6,Samsung EO-BG950CBEIN,"Sound quality is superb. Base quality best, but stereo is poor
",4
5640,6,Samsung EO-BG950CBEIN,"Product is amazing and sound quality is same as my Samsung in ear style ear phones.
",5
5641,6,Samsung EO-BG950CBEIN,"Emptt box
",1
5642,6,Samsung EO-BG950CBEIN,"Nice product... good sound and easily connects to device.
",4
5643,6,Samsung EO-BG950CBEIN,"Nice
",5
5644,6,Samsung EO-BG950CBEIN,"I am disappointed this is not perfect for driving (without noise cancellation)
",4
5645,6,Samsung EO-BG950CBEIN,"Best Audio Quality, with great range of connectivity, Also in budget.
",5
5646,6,Samsung EO-BG950CBEIN,"No bass and no anc. Not worthy for 4500
",2
5647,6,Samsung EO-BG950CBEIN,"very good headphone good sound good battery backup I love this headphoes
",5
5648,6,Samsung EO-BG950CBEIN,"Used and damaged product received
",1
5649,6,Samsung EO-BG950CBEIN,"Go for it
",5
5650,6,Samsung EO-BG950CBEIN,"a wothful item.
",5
5651,6,Samsung EO-BG950CBEIN,"I got my package in good condition but in earphone there is no ear plugs.
",1
5652,6,Samsung EO-BG950CBEIN,"Battery is awesome.... sound quality fair...I am loving it
",4
5653,6,Samsung EO-BG950CBEIN,"Quality of the product is really good...
",5
5654,6,Samsung EO-BG950CBEIN,"like
",5
5655,6,Samsung EO-BG950CBEIN,"Very bed
",1
5656,6,Samsung EO-BG950CBEIN,"Excellent product
",4
5657,6,Samsung EO-BG950CBEIN,"Bakwas product and nither the microphone is working well
",1
5658,6,Samsung EO-BG950CBEIN,"sound is very poor, vibration option also poor
",1
5659,6,Samsung EO-BG950CBEIN,"Superb sound clarity !! Original product .
",5
5660,6,Samsung EO-BG950CBEIN,"Average...not excellent
",3
5661,6,Samsung EO-BG950CBEIN,"Very nice headphone i am liked so much
",5
5662,6,Samsung EO-BG950CBEIN,"Battery and song was good cable is so long it's eving problem
",3
5663,6,Samsung EO-BG950CBEIN,"awesomw headphone.
",5
5664,6,Samsung EO-BG950CBEIN,"Nice product
",4
5665,6,Samsung EO-BG950CBEIN,"Verry NYC product
",4
5666,6,Samsung EO-BG950CBEIN,"It was broken so easilyNot happy with the product
",1
5667,6,Samsung EO-BG950CBEIN,"Wire broken poor condition seel alrdy open box
",1
5668,6,Samsung EO-BG950CBEIN,"Didn't get the same as shown in the images...
",1
5669,6,Samsung EO-BG950CBEIN,"Good product
",5
5670,6,Samsung EO-BG950CBEIN,"Superb wirelessbattery backup very well good
",5
5671,6,Samsung EO-BG950CBEIN,"Nice
",5
5672,6,Samsung EO-BG950CBEIN,"Sound is not good and charging cable not working.
",1
5673,6,Samsung EO-BG950CBEIN,"When i opend the box. There was nothing inside it
",1
5674,6,Samsung EO-BG950CBEIN,"Nice one.But it could be better
",4
5675,6,Samsung EO-BG950CBEIN,"Quality ia not good
",1
5676,6,Samsung EO-BG950CBEIN,"V nice listen to music,iam Satisfied with this.
",4
5677,6,Samsung EO-BG950CBEIN,"Superb product 👌
",5
5678,6,Samsung EO-BG950CBEIN,"Awesome delivery and quality of product
",5
5679,6,Samsung EO-BG950CBEIN,"Very nice product and useful
",5
5680,6,Samsung EO-BG950CBEIN,"Nice item
",5
5681,6,Samsung EO-BG950CBEIN,"Awsome Sound And Product Quality
",5
5682,6,Samsung EO-BG950CBEIN,"No satisfied
",1
5683,6,Samsung EO-BG950CBEIN,"Working good
",4
5684,6,Samsung EO-BG950CBEIN,"Sound clarity is not up to the mark
",3
5685,6,Samsung EO-BG950CBEIN,"worst product damaged product
",1
5686,6,Samsung EO-BG950CBEIN,"Right side earbud didnt work proper
",1
5687,6,Samsung EO-BG950CBEIN,"Good product but no bass
",4
5688,6,Samsung EO-BG950CBEIN,"Sound quality good nice product
",4
5689,6,Samsung EO-BG950CBEIN,"Very good product by Samsung
",5
5690,6,Samsung EO-BG950CBEIN,"Bass is perfect on this price
",1
5691,6,Samsung EO-BG950CBEIN,"Best in class...Worth for money
",4
5692,6,Samsung EO-BG950CBEIN,"Nice grip and battery backup
",5
5693,6,Samsung EO-BG950CBEIN,"Sound receptor is very bad
",1
5694,6,Samsung EO-BG950CBEIN,"Very good product
",5
5695,6,Samsung EO-BG950CBEIN,"Good sound
",5
5696,6,Samsung EO-BG950CBEIN,"It is very nice product
",5
5697,6,Samsung EO-BG950CBEIN,"Sounds not good
",2
5698,6,Samsung EO-BG950CBEIN,"This product is dubilicate
",1
5699,6,Samsung EO-BG950CBEIN,"Nice Headphone
",5
5700,6,Samsung EO-BG950CBEIN,"Sound quality is good
",5
5701,6,Samsung EO-BG950CBEIN,"I got a broken piece
",1
5702,6,Samsung EO-BG950CBEIN,"Original
",5
5703,6,Samsung EO-BG950CBEIN,"Very good product
",4
5704,6,Samsung EO-BG950CBEIN,"Worth the price
",4
5705,6,Samsung EO-BG950CBEIN,"Awsome effect
",5
5706,6,Samsung EO-BG950CBEIN,"Refund
",1
5707,6,Samsung EO-BG950CBEIN,"Button not working
",1
5708,6,Samsung EO-BG950CBEIN,"Waste
",1
5709,6,Samsung EO-BG950CBEIN,"Good oroduct
",5
5710,6,Samsung EO-BG950CBEIN,"nice
",4
5711,6,Samsung EO-BG950CBEIN,"good quality
",5
5712,6,Samsung EO-BG950CBEIN,"worth paying
",5
5713,6,Samsung EO-BG950CBEIN,"Very good product
",4
5714,6,Samsung EO-BG950CBEIN,"Very good
",5
5715,6,Samsung EO-BG950CBEIN,"Excellent
",5
5716,6,Samsung EO-BG950CBEIN,"Very good
",5
5717,6,Samsung EO-BG950CBEIN,"Nothing
",5
5718,6,Samsung EO-BG950CBEIN,"Good .
",5
5719,6,Samsung EO-BG950CBEIN,"Amazing Samsung
",5
5720,6,Samsung EO-BG950CBEIN,"Best
",5
5721,6,Samsung EO-BG950CBEIN,"Good
",5
5722,6,Samsung EO-BG950CBEIN,"Cool
",5
5723,6,Samsung EO-BG950CBEIN,"Nice
",5
5724,6,Samsung EO-BG950CBEIN,"Good Sound and Comfort , But wires are little bigger, for better use download samsung level app.
",5
5725,6,Samsung EO-BG950CBEIN,"The best a music lover can get.. that's for sure .. I hv used sony, boat, jbl, etc etc. But the u flex is the best for perfect clarity nd absolute music. I am using it for 5 months .. still no problem has been found.. not even got disconnected.. amazing battery life.. u can run it continuously upto 6 hours.. without any flaw.
",5
5726,6,Samsung EO-BG950CBEIN,"Great bluetooth headphone. I just fall in love with it......,😘😍😍😍
",5
5727,6,Samsung EO-BG950CBEIN,"not upto the mark
",2
5728,6,Samsung EO-BG950CBEIN,"Battery poor performance
",1
5729,6,Samsung EO-BG950CBEIN,"Ok
",3
5730,6,Samsung EO-BG950CBEIN,"ProsStylish lookIt supports voice commandConsIt lacks basic function like music track changeSound quality not very good as expected from a dual speaker system.Hand free calling some time not functions.Noise cancellation a mith no such thing existing in this deviceNo provision for cable management.
",1
5731,6,Samsung EO-BG950CBEIN,"I have purchased u flex from Croma and purchased another from reliance digital showroom. Whether it a a voice call or music, this is top rated bluetooth headphone. Samsung branding and premium quality looks is an add on. It works best with S8 and note8 above models (Dolby atmos) and it has a dedicated app for sound effects.The most important advice I would like to give u all is don't buy from Amazon or any other online websites. Croma / Reliance digital / Samsung showrooms are the only official sellers of this product.
",5
5732,6,Samsung EO-BG950CBEIN,"I have bought this earphone out in a store and have been using this since the last couple of weeks. This is one of the best purchase that I have ever done in the audio segment. It has a good bass and proper sound clarity for both the music and calls. It really serves the purpose and it also has a very good battery life that keeps the device consume less energy even if its connected round the clock. With the use of Samsung Level App, one can customize options like Vibration, app alerts, call alerts, battery level, etc. If you are using Samsung mobile which is higher than S7(Unsure if it works for models prior to S7), it also has the additional functions to customize the equalizer level as well. In my opinion, this has been the bluetooth audio device type that I have been looking to buy and I am satisfied with all the functions & audio it offers. I would definitely recommend this for any music lovers.
",5
5733,6,Samsung EO-BG950CBEIN,"Audio started getting distorted in left earpiece by third week of purchase. It doesn't even charge now.Return window closed on 10th day, and this product has become unusable by 25th day of occasional usage(1-2hrs/day).I wish Amazon could return it to the seller and arrange for a replacement rather than us making countless trips to the service center.Utter Disappointment!!
",1
5734,6,Samsung EO-BG950CBEIN,"It's better to buy from Samsung store don't know what happens in online electronic item are good or know we can't understand
",1
5735,6,Samsung EO-BG950CBEIN,"Thankfully my earphones lasted for 11 months,just one month before the warranty expires...I did got a replacement but shocking thing is the service ppl told me many got this replaced within two months,Ur lucky...so think...if u hav waste money to spend on send it to me
",1
5736,6,Samsung EO-BG950CBEIN,"Received defective product. One earplug not working. Also it's not a new product . Received a used one. Don't trust amazon.  Very disappointed.
",1
5737,6,Samsung EO-BG950CBEIN,"assala mamuluga motha levu bayya iragathisadu anthe quality kani twitters bass vocals kani anni super ga vunnai super class product
",5
5738,6,Samsung EO-BG950CBEIN,"All ok these product are ausome product and bluetooth connectivity and noise canecellation are great and very good and ausome
",5
5739,6,Samsung EO-BG950CBEIN,"Dont buy these , customer care will easily tell u that ur wireless is out of warranty and u can't do anything.
",1
5740,6,Samsung EO-BG950CBEIN,"Nice
",4
5741,6,Samsung EO-BG950CBEIN,"Excellent overall feature..
",5
5742,6,Samsung EO-BG950CBEIN,"Awesome
",5
5743,6,Samsung EO-BG950CBEIN,"
",5
5744,6,Samsung EO-BG950CBEIN,"Looks like a great headphone. Sound is not that great at all. Very very low. A better one in comparison to this will be Skullcandy Method Wireless series which is more comfortable and easy to use and great on Sound Quality. Disappointed with Samsung U Flex
",2
5745,6,Samsung EO-BG950CBEIN,"Good
",5
5746,6,Samsung EO-BG950CBEIN,"👉👉👉👉Samsung wireless Bluetooth very very good best sound quality good bass very nice product nice Bluetooth my favourite Bluetooth colour black👈👈👈👈
",5
5747,6,Samsung EO-BG950CBEIN,"I like the smartness
",5
5748,6,Samsung EO-BG950CBEIN,"Dnt buy, normal headphones just like Chinese headphone.  Sound quality is not good as we expect form samsung. Connecting cable very thin,  delicate,  always need to care.....Tention.
",3
5749,6,Samsung EO-BG950CBEIN,"Good
",4
5750,6,Samsung EO-BG950CBEIN,"All is well
",5
5751,6,Samsung EO-BG950CBEIN,"Prodyct fine but you didn't provide me bill
",2
5752,6,Samsung EO-BG950CBEIN,"Good call quality
",4
5753,6,Samsung EO-BG950CBEIN,"Good
",5
5754,6,Samsung EO-BG950CBEIN,"Thank you for replace the bluetooth headphone
",5
5755,6,Samsung EO-BG950CBEIN,"Super
",5
5756,6,Samsung EO-BG950CBEIN,"Worst. Don't buy girls.
",1
5757,6,Samsung EO-BG950CBEIN,"Wow amazing product from samsung u flex good quality nice to seen audio quality good performance and handling also good
",5
5758,6,Samsung EO-BG950CBEIN,"Excellent Bluetooth battery back up is also good I m using it from last 1 month no complaint .Best Bluetooth till date I have used.Good job samsung for this wonderful product.
",5
5759,6,Samsung EO-BG950CBEIN,"It's not a good product sound is ok  .It's quality wise worst product battery very poor .I am replace this headphone three times from Samsung service center
",1
5760,6,Samsung EO-BG950CBEIN,"Best Bluetooth Earphone in Segment....Very comfortable, Bass & Sounds Quality is Great
",5
5761,6,Samsung EO-BG950CBEIN,"Good product
",5
5762,6,Samsung EO-BG950CBEIN,"It was delivered on time. The item I received the first time was defective but the replacement was awsome.
",5
5763,6,Samsung EO-BG950CBEIN,"Gud
",5
5764,6,Samsung EO-BG950CBEIN,"Supper
",5
5765,6,Samsung EO-BG950CBEIN,"There are no cons for this product.I have used it on one plus 6 and iphone xr and I Cann assure you that the sound quality with especially the BASS is super awesome in this.Don't go for negative reviews I was confused seeing the negative reviews but after trying 6 Bluetooth headset s I finally kept this one.There's one button for play and pause plus call receive and cut with the same button.Volume control buttons are present.What else we can demand of in any Bluetooth headset.I'm using it since 1 year ad no problem whatsoever.Battery easily stays for 3 days with each day usage of 4 hours.
",5
