review_id,product_id,product_name,review_text,rating
5776,7,JBL T205BT,"First of all let me tell you the cons of this productCONS:--> Ergonomically poor design, the buds do not fit in ear they tend to slip off since it's metallic.--> Since it's not a in ear type and metallic, you can't keep the buds more than 30min, you start getting pain.--> Length of the cable is not as shown in the display images, it's lengthy and gets tangled.--> Button quality is not up to the mark. Ok ok--> Battery life is poor. It does not even last for 4 hours.--> Never expected JBL would do such poor engineering and did very bad ergonomic design for this product.--> Since the bud size is small I thought I could use it while riding bike with my helmet on. But as I told it's so slippery, there is no way you can use it with your helmet on. I was very disappointed with all these points.PROS:--> Sound quality is good. No complaints on that.I would definitely not suggest this product to anyone. It's up to you all.
",1
5777,7,JBL T205BT,"Clarity outstanding... Actual hearing experience is here. JBL at it's best and bass ..sound clarity rocking got it for 2k and same day delivery through prime membership ..What else you need ..mic ,volume rocker button ..long press volume rocker to change the songs ...pairs in a minute (takes some time for initial setup ) go for it ...
",4
5778,7,JBL T205BT,"The earphones don't fit my ears!Within 2 hours of delivery, I called back amazon for a return. But they said return would only be done for a damaged product, so I've to ""live with it"" even if it doesn't fit my ears and I've to hold it with both my hands to keep it in place!Moreover it's extremely UNCOMFORTABLE as there is no rubber.Sound quality seems decent but unfortunately they are so loose in My ears that I'm unable to judge it well. Most of the sound goes out of my ears!The description said its metal earphones, but somehow it feels plastic, so I Don't want to fondle with it too much.Customer care said I could buy some ear clips so that they stay on my ears but I'm not able to find a correct match for it.
",2
5779,7,JBL T205BT,"1. You have to be on 100% volume in the mobile to hear some good sound in earphones.2. Battery comes around 3-4hours.3. Comfortable in the ear but wire size is uneven and a big minus. It is bit large than it supposed to be.4. Sound quality is ok , not great and not very poor. I give 35 marks for sound quality.5. Device quality is bit poor, attached a pic . In that you can observe how it is after 1 month.6. Bluetooth range is also ok kind not more than 10feet. If you are in different room it is not connecting.Finally compare to level U, this stays bit low in terms of sound quality and Bluetooth range, but quality wise this is somewhat better than level U. Because my level U got broken in the middle and Bluetooth is connecting now. This earphones are idea for listening some stuff in YouTube but not recommended for music lovers.
",2
5780,7,JBL T205BT,"Product got delivered on 03-Feb-2019. Microphone stopped working after one month in first week of Mar-2019. Today is 3th April, exactly from last 1 month i am searching for service center which accept headphones repairs and trying to get in touch in with JBL officials; however i am not able to due pathetic JBL after sales service. They claim they do not handle headphones nor do they revert to mails (send to customer care and service center guys).Update: After almost one month of following up with Jbl, I received brand new headphones.Happy with it. But customer service is slow to respond.
",3
5781,7,JBL T205BT,"Ear piece is not comfortable in ear....feel irritate and little pain....and while using games like pubg and other application microphone not working/supporting
",1
5782,7,JBL T205BT,"if it is Rs.2000 as original price instead of Rs.3000..then it's worth of money. I got in Rs.2000  in Big Billion Days.
",5
5783,7,JBL T205BT,"Sound quality poor,  seems like a very cheap product labelled JBL, didnot expect this bad earphone for Rs. 2400. The worst of in ear also deliver better sound.Must say it is light weight and has sattisfactory battery life.Dont ever go if you are music freak and live quality sound.Sound volume is very very low, noise cancellation is not poor it is just not there. I wish there was a return option.
",1
5784,7,JBL T205BT,"I am writing this review after using these headphones for 3months.Though JBL is a brand name but this headset has connectivity issue. I tried using them on different occasions but they failed to prove JBL as a brand. Sound is good but the start and pause button has started giving me trouble at time does work.
",1
5785,7,JBL T205BT,"Well sorry to say that  the sound quality is good. But its not worth buying it lacks the basic functionality of a good headphone.I want to return itThe battery life is so pathetic that it never lasts more than 3 hours. I previously owned sansung level U and i miss the 2 day battery life. Ease of use and the way it connected.This one disconnects automatically and then has to be turned off and on many times.I hate it i hate it do not buy. Instead go for Samsung level U.
",1
5786,7,JBL T205BT,"Didn't like the product earbuds, they are not at all comfortable. Asked my few other friends to try it on, even they said not comfortable. Starts paining in the ear after 20 mins of usage, which results into massive headache.Also there's no return policy from Amazon nor JBL as well.Feels like both companies doesn't care about customer complaint.My suggestion would be to buy another model except this.
",1
5787,7,JBL T205BT,"I would have given 5 stars however, please find below my reviews.At first i was very skeptical to buy this earphone after reading mixed reviews. Since i needed a budget earphone i went and booked this. My first impression in regular usage was awesome. Sound quality and bass impressed me a lot. Definitely for regular music lovers this is the best buy and more than worth the money. I am taking away 1 star because i do lot of cardio (running) and because of music control the earphone tries to get pulled because of the weight and its really annoying. Music control is definitely big and heavy. I have tried cardio on threadmill and never tried on road. As of now batter backup is good. I will revisit this review after couple of days usage.
",4
5788,7,JBL T205BT,"Tired of reading? Watch full indepth review videoAnd please please subscribe my channel on youtubeJust search for 'jbl 205bt bluetooth earphone review ajit Suryawanshi'So lets start review.....Used the product for 1 month and then writing the review1. Whats in the box? - in box you get micro usb to usb cable used for charging, product itself, and manuals2. Build Quality:- The build quality of earphone is really good. The cable is not braided but actually made up of high quality rubber. Product feels sturdy and premium. Hence in terms of build quality the product gets full marks.3. Comfort:- Talking about the comfort it's personal choice for me comfort is really good but some people found to be uncomfortable and doesn't fit well so i would suggest use apple earpods as a test. Earphone doesn't fell off while running or driving. One side of earphone has soft rubber hence grip in ear is good. Hence in terms of comfort i would give full marks4. Features and Functionalities:- In this area the earphone lets you down. The earphone doesn't support google assistant or siri. The earphone has three buttons. Long press middle button will turn on/off the earphones, while single press is used to play/pause music or take/end calls. Remaining two buttons are used to change volume and music track. Single press will change volume and long press will change track. The volume buttons are hard to press initially but gets soft over a time. Earphone has led indicator indicating on/off (white) connectivity (blue). It is blinking in pairing mode and stays still when connection is established. Earphone uses bluetooth V4.0 hence in terms of range it won't be an issue. You can easliy travel from one to another room.Microphone quality:- its good and gets job done.calling with these earphone will have No issues hereBattery life:- The battery life of these earphone is average i would say. It would get around 4 to 5 hours of battery life which is average in my opinion. It will suffice for 1 working day with medium usage. But on heavy usage you have to top it up. Watching videos or movies will drain battery faster.Charging time hovers around 1:30 hours to 2 hours from 0 to 100%. Earphone doesn't have any fast charging technology.Sound Quality:- Here i would say its a Bomb. It's surprisingly really really good. High are very clear mids are very well defined and base is also really good. You will love to hear all types of music. Instruments and vocals are also very clear and well defined. But yes its not for basshead as earphone are not very bassey. Base is very well balanced and doesn't affect mid and high tone. Hence in terms of sound it will surely put smile on your face.Pros:-1. Good build quality and great design2. Comfort is subjective but it's good3. Sound signature is phenomenal4. Good bluetooth rangeCon's :-1. Doesn't support Google assistant or siri2. Battery life is averageSo lastly do i recommend to purchase these earphones? Well definitely yes, an earphone is know for sound and in this it shines.So overall i would give 4/5 stars as it sounds really goodSupport by pressing help button if like the reviewAnd please subscribe to my youtube channel and please provide valuable feed in comment section. Any questions ask in comment section of youtube will be happy to answer in only minutes.
",4
5789,7,JBL T205BT,"Ordered these because of the Apple earpod like eartips, which I prefer to the normal in-ear earphones with rubber tips. They fit really well in my ears. Very comfortable to carry them around the neck. Sound quality is very good...not too high bass, but not too low as well. They are very soothing to the ears. Noise cancellation is not that good...but I'm not that bothered about that.
",5
5790,7,JBL T205BT,"Thanks Amazon for providing such an excellent product at a best rate.I really love these ear pods style earphones as these fit my ears perfectly.These are light weight and passed my running/jogging tests without any issues.Since I got these I just wear them around my neck and use it a lot without hurting my ears.Highly recommend for those who want iPhone ear pods shape and wireless too.Thanks to JBL for making such an amazing product at the best cost.Value for Money.But it doesn’t fit in my ear properly .
",5
5791,7,JBL T205BT,"I was looking forward to buy something which fits like apple airpods. Eversince I came back to android eco system I missed my airpods.  I don't like those in ear type earphones.  I tried mi earphones,  oneplus bullets wireless & Samsung galaxy buds ( horrible call quality!) Nothing I liked.  But these are awesome.  Great to wear,  no strain as they are very light weight.  Sound quality is good, call quality is decent.  If you are like me looking for something other than in ear plug types, you are in luck
",5
5792,7,JBL T205BT,"These bluetooth headphones are awesome, JBL keeps the sound experience great as always. Pure bass, clear, and crisp trible. The music  coming out is clearly audible even in at low volumes and high traffic (road) conditions. The only concern for me is the battery does not last that long even after a full charge. I highly recommend this to every music lover out there.
",5
5793,7,JBL T205BT,"A great product from JBL, as a Bluetooth earphone it's really good, no connection issue, good noise cancellation, good bass and vocals. It's light weight, will not fill any weight in the ear, good connection range. Support both android, iOS in terms of control (buttons). Connect well with laptop but sometimes it's gives fraction of second beep sound but no issues with mobile devices.
",5
5794,7,JBL T205BT,"One of the most uncomfortable headphones I tried.Actually, I bought this from Amazon with feeling that I can return if I didn't like the product (and I confirmed the same from one customer care executive). But, when I tried to raise return request it was denied. I told them it's uncomfortable to wear (maybe issue with my ear size), and there are no earpads using which I can wear it, but the so-called technical guy was not listening. He was just insisting that I should try the same and give us call on the last day for return (unfortunately I went out on tour during the same, so they are struck with me). Regarding product, if it fits your ear fine I think you will love this product. If you have sensitive ears, a big no for you.
",2
5795,7,JBL T205BT,"Now that I've been using the product for about a month I'll discuss the pros and cons of the earphones in a detailed way.Pros- sound quality is good. You can feel the kicks when it comes to hard hitting songs. Sound has clarity and bass and treble is well balanced.Cons- the earphones are not at all comfortable, they keep falling often and it really pains the ear for long working sessions. You cannot keep it in your ear for more than an hour or two. And regarding the sound, it gets distorted at high volume and also the bass gets lost. At mid-volume it's okay.And regarding the battery, it's really terrible. It's written that you can use it for six hours but I can hardly use it for four hours. The battery is really disturbing.The Bluetooth connectivity isn't bad but it gets distorted over a small range. Like if my phone is in the next room I can play the dock in the current room. But if your phone is in the next room you'll not be able to connect to these earphones from the current room.Overall I would say it's okay if you are just buying it for leisure but if you're buying it for jogging or other workout sessions then go for other earphones. These one's are not usable for working out. The buds will keep falling. Considering other reputed brands I'd say that these earphones are okay and not bad at this price range.
",3
5796,7,JBL T205BT,"Worst blue tooth don't buy cost is touch try for 200rs those are better compare to this. No ear buds ear is paining
",1
5797,7,JBL T205BT,"I am writing this review after 1 month of rigorous usage.At first I was confused whether to buy this or not. But it is worth every penny guys. Don't think twice just go for it.The earbuds are the main soul of these earphones. There are people like me out there who don't like the insulated one earbuds. This is the perfect earphones for them.Sound Quality: 9/10Mic: 8/10Battery: 7/10 (Could have been better)Noise cancelation: 5/10 (Reason being the non-earbuds earphones)Build Quality: 7/10Overall rating: 8Worth every penny
",5
5798,7,JBL T205BT,"I received it yesterday. But I was amazed to see the poor quality of packing done to these earphones.1. Wrapped inside a cheap polycover with some Chinese symbols printed over it.2. It was tape sealed instead of air lock.3. The seal of box was not holographic. Just a piece of tape cut from tape machine.4. Quality of material used for making body of earphones is quiet cheap.I'm don't have second thoughts to, that these earphones are not genuine JBL. They are duplicate.Kindly don't buy. You can't even get refund. They are non refundable.
",1
5799,7,JBL T205BT,"Pros:1. Good effective bass2. Light weight and good ear fit while walking although not in-ear. For gym and running one has to check the fit3.Noise cancellation just right enough.Cons:1.Blue tooth connectivity is barely 6 m. Does not work if one walks to the next room.
",4
5800,7,JBL T205BT,"I don't know why people are rating noise cancellation for these earphones. It doesn't apply here. If you want noise cancellation earphones/headphones then you have to pay much extra bucks and buy which specifically mentions 'Noise Cancellation headphones'
",1
5801,7,JBL T205BT,"Review after 2 weeks of usage.Built quality is Good but not great.Earbuds design gives nice firm Fit in ear and is comfortable for prolonged use.  Not ideal for Sports, Running or Workout.Sound quality is great with good bass. Could have been better though. With WhatsApp, Skype (60Mbps internet) calling voice volume level is good but with same level on Phone call other party complained it being low.Battery holds charge for good enough time 5hrs. Charging time was around 1.5 to 2hrs.Signal coverage is not that great . Sound turns Robotic when you move to different room or so.  Good for distance 10-12ftOverall serves the purpose.
",4
5802,7,JBL T205BT,"After using 20 days am writing the review .If you are comfortable with these type of headset you can enjoy . Usually i prefere these kind of headset since it's very comfortable for me . You can enjoy the good quality of music with bass and call quality is very good . You can't feel any pain in ear if you using for long time also and it's really fits perfectly and you will thought some times you are not wearing it .Overall worth to buy , i bought it on offer .
",5
5803,7,JBL T205BT,"One of those good bluetooth earphones in the market. Bluetooth connectivity is very good and the sound output is excellent.Perfect bass, no noise while listening to music with high volume. No sound distortion and mic is decent.  But sometimes the mic is being hidden behind the collar of your shirt, so be careful. The battery backup is also good. You can feel the thumping bass when required and might be the sound output is awesome due to its 12.5 mm driver size. I used JBL T210, but this provides better sound.Till now I didn't find any flaws in this earphone. I can say one thing - value for money, you wont regret buying this.
",5
5804,7,JBL T205BT,"I think Amazon has started selling copy or fake products. I have ordered two things. First this gadget n second one is an another device. Talking about this jbl headphones , when i opened the Amazon package, the seal of the box was open n the warranty n information booklet packet was also Torn. Now about the product , the product quantity is so poor that it's hard to believe that this is a original jbl product.And now when I'm requesting for returning of the product, the seller is not accepting it . They are just replacing it. And also for replacement they are asking for 1 month time.
",2
5805,7,JBL T205BT,"Not at all satisfied no noise canceling  also doesn't  fit in the ears properly. Plus the buds also coming out. No point spending those bucks
",2
5806,7,JBL T205BT,"I hardly used this product for 2 months and all of a sudden it stopped working. I can only charge this device but not able to switch it ON at all. Wasted 3000Bugs for this. Have a warranty, but don't know how to replace or repair it. No support to help too.
",1
5807,7,JBL T205BT,"Hi,I Bought this item with lot of expectation and first impressions was good. I do not prefer ear bud headphones hence I bought this one. Within 5 months rubber covering of right earbud removed autimatically ( glue issue ) when I check the same for left, its also having adhesion issue. I contacted JBL and they closed this issue as its physical damage. This damage is due to the non - durability of 2500/- product only. This is not earbud type hence I cannot have a replacement other than throw my headset. Thankyou JBL for selling a non durable product.
",1
5808,7,JBL T205BT,"You will not feel them in your ears, if you don't want to stuff your ear canal with plug type earphones this is the best option on Amazon.I am not sure about the technical term used for earphones that have soft rubber plug to block you r ear canal but the internet is flooded with them. You will hardly find an inner earphones that is otherwise.I do no feel comfortable wearing those but didn't want to compromise with sound quality. I invested a lot of time searching for one and it worth it.
",5
5809,7,JBL T205BT,"The earphones are comfortable n stay well in the ears. The sound quality is good however the noise cancelling is not there
",4
5810,7,JBL T205BT,"Sound quality is excellent.Bass is medium.Easy of use.May not suitable for some ears.So try it before buying.Battery backup averageIf you are bass lover it's not for you.If you are real music lover its just for you.I Got it for 1800₹. check frequently for lighting deal.
",4
5811,7,JBL T205BT,"Superb sound quality and decent battery life. I am completely satisfied with this fantastic product from jbl. I had purchase a boat 230 rockerz earphone and was extremely disappointed with it. But this one from JBL is a fantastic product and quite good looking. You can go for it without any issues.
",5
5812,7,JBL T205BT,"The sound quality is very mediocre and there is absolutely no noise cancellation, the mic sends across a lot of noise. Very disappointing, to say the least.
",2
5813,7,JBL T205BT,"I wanted an comfortable Bluetooth earphones. So I chose this design, and I am happy with my decision.Good sound, not too loud nor too muddyBass is very adequateI use it mostly for callsWatching YouTubeAnd sometimes Music.Battery is somewhere around 4-5 hrs.
",4
5814,7,JBL T205BT,"This a genuine buyer verified review. JBL ain’t paid me anything to write this guys trust me:)So about the review will tel u sweet and simple.Rating from 51) Sound Quality: 4.5 Excellent Sound as pure JBL signature and BASS is good considering not a “In-Ear” type setup. If u want good Sound with bass and not a in ear type go for this it wnt disappoint you.2) Useability: 5 out of 5 I bought it because in-ear was causing pain while wearing helmet but these are like Apple earphone finish hence very easy to wear on helmet also.3) Controls: 3 out of five as Track Forward and backward are missing4) Battery’s life: 3 out of 5. Dnt go with 6 hours gimmick it will last Max 5hours mine gives average 4.5 hours in single charge.5) Looks: 4 out of 5 Looks Great while wearing the only issue is the Blue Pairing light is Always ON which may annoy some people. But I think it looks cool. Specially on the white colour one.6) Noise Isolation: 2 out of 5 As these are Apple like shape u can’t expect Noise Isolation it’s good when u are listing alone but in High Public and while driving bike surely u will have to put volume to MAX to isolate noise around u.Overall Happy with the product in this price range if u are looking for earphones without in-ear design and comfort as well Good bass and build quality then u should must go for these without any doubt.
",4
5815,7,JBL T205BT,"Can't believe this is a JBL product. Not suitable for running due to the charging port and volume blocks being heavy causing the wire to bounce around while running and eventually pull the earphones off. Terrible!!Sound quality is also very average.Boat, Phillips are definitely better. Spent a lot of money on this and now no return option.
",1
5816,7,JBL T205BT,"Build quality is not satisfactory would've been better, battery is good enough though the sound quality is good need some improvements, for song changing you need deep press +/- button for at least 2-3secs, the worst thing is the mic though you adjust the position of it for several times whether your sitting, standing, walking, traveling and especially driving it is just shit, while your in a call it'll capture all the nonsense from the background clearly rather than your voice which is coming from just 1cm away. I think it has noise installation not cancellation. Overall it is OK, except the mic and noise cancellation.Noise installation: 5 🌟Noise cancellation: -5 🌟Mic : -1 🌟Sound : 4 🌟Bass: 4 🌟Battery🔋: 4🌟Build quality: 2.5🌟Charge time: 4 🌟
",4
5817,7,JBL T205BT,"Sound quality is average. After a month it stopped working. They have no after sale service. They ask for the device and never send it back. Its not worth a lot of money but crooks should be taught a lesson so i will file a police complaint. I’ll neevr recommend you to buy this.
",1
5818,7,JBL T205BT,"Recently i bought JBL Tune205 BT. The quality of the sound is great and comfortable to use for long usage. The earbuds are same as iPhone earphones. The reason for 3 stars is because it doesn't work with imo/viber/messenger voice calls. During the voice calls on these apps the sound comes through mobile speaker not the Bluetooth earphones, but on regular mobile calls it works perfectly fine.
",3
5819,7,JBL T205BT,"JBL has launched an affordable bluetooth headset without compromising on the sound quality... Though a few days later, the richness of the audio has dropped and the rubber pads in the earpieces has come off... bottomline... sound quality is above average but build quality is bit on the fragile side.
",4
5820,7,JBL T205BT,"For being priced at INR 2,199 (that is how much I got it at) it clearly lacks the JBL standard. I haven't yet tested the battery life or noise cancellation but I'm not concerned about them tbh. It's the sound which prompted me to buy these earpods and I'm very disappointed with the sound quality and had they been offered at even half the price I got it at, it still wouldn't have been a good deal.
",2
5821,7,JBL T205BT,"These pair of Headphones were supplied by Appario Retail Pvt. Ltd. Were far from original, They appeared to be of some cheap quality China plastic stuff forget the sound quality also the packing was cheap with no seal and stickers partly removed and replaced from the headphone, I was told they are not returnable so they placed a replacement order with a promise to deliver original product however this time it was much worse faded plastic colour forget metal also it does not have any magnetic effect as mentioned in the product description just fake and duplicate waste of time and money please do not buy until and unless it's genuine, The seller does not sell genuine stuff
",1
5822,7,JBL T205BT,"Accepted more from JBL.not satisfied.Good to listing music. sound quality awsome for music.but not satisfied with calling. to basic product not effective . No noise calling.you not able to call on road or traffic even while you drive bike at speed of 30km with the helmet.my main purpose to take a call when I busy with other activities.totally disappointed for calling and battery performance. I need to charge two times a day.
",1
5823,7,JBL T205BT,"First of all i want to convey  JBL to add to some quality in their products if they are charging such a high price for them. I want to share my honest observation and experience about my JBL BT.1. I bought this for the price of Rs. 2199/- which is quite high in comparison to other BT devices containg same features2. Noise cancellation is really poor that if i am outside somewhere the another caller is hardly able to understand the voice properly.3. I bought this device two months back from the very first day it gets disconnected from my mobile whenever any call come then i have to mannually connect it.4. Now its microphone stopped working and the worst part is  i deposited it to the JBL service center on 9th may 2019, they told me that they will take the time of 15days to replace the product even after waiting for more than 20 days i have not recieved any satisfactory answer from JBL customer support then what the hell the term warranty makes any sense.Now they told me that they don't have the same product in the stock and they also don't know when it will be in stock.I am highly disappointed from the customer service from such a highly reputed brand JBL, in my opinion this is just a ordinary BT earphones with a tag of JBL and no quality features.I request  JBL to look into the matter as soon as possible and arrange to replace my product.My service request no. is DL-E250519-25010
",1
5824,7,JBL T205BT,"One of the worst in so far I've used. Disconnects automatically. To connect it back I've to off and on sometimes. Totally disappointed.base is just enough. Battery life isn't that great to 3.5-4hrs on max usage. Can't use it for commute purposes. Maybe just gym or jogging. Little heavy on the weight side. So they'll drop pretty easily. Need to take care of that too. Totally dissatisfied. Returned the product. 🙏🏻
",1
5825,7,JBL T205BT,"Sound quality is excellent, along with the noise cancellation, battery haven't drained since the time I've bought it (I'm not a regular user) but still it's great. Looks good, only problem I faced was fitting it into my ears as the ear piece is too wide (this is the problem I faced with almost all earphones). But the sound quality overcomes and makes your forget about it. I would definitely recommend it.
",5
5826,7,JBL T205BT,"Overall a good product but the only problem is the mic doesnt pic up the voice really well, either when putting it around ur neck u have to talk on high pitch or u have to keep the mic near to ur mouth so that the voice is clear & crisp to the other person on the line.
",4
