review_id,product_id,product_name,review_text,rating
7187,8,Sennheiser CX 6.0BT,"Never Expected such poor quality product from Sennheiser.Normal Sound quality No Bass Effect Poor Battery life and no music forward backward option ,bike riders never ho go this product.Its not at all worth for 7.5k .Few guys rated this product 4.5 * .I guess those guys are new to earphone world 🤣🤣
",1
7188,8,Sennheiser CX 6.0BT,"Have been using it for over 10 days now and have been testing these beauties under extreme conditions and therefore thought of sharing my experience with this product. I will try to keep it short and to the point.Note : you get 2 years domestic warranty with the product and to check the authenticity of the product, do scan the QR code given on the box.So here we go :👉Look And FeelPremium- thats what you will feel when you hold in your hand for the first time. The material is of excellent quality and offers great durability. The earphones are slightly curved which fits in your ears very comfortably. The three button remote is of high grade rubber and feels smooth while touching.👉ConnectivityThe CX6 from Sanheiser comes with bluetooth 4.2 and connecting your phone is a butter smooth operation. I have tested it with a distance  of about 15 meters and never faced any issue.👉Battery and ChargeThe product claimed of a 6 hours long battery backup but you will get around 5 to 5 and a half hours. But the best part is it supports Quick charge and even a 5 minutes of charge can give you over 1 hour of support.👉Sound OutputThis is where the real test starts when we talk about a headphone and specially when it is at this cost. I have used BT headphones of other companies and can assure you that at this price point, its not the beat sound output but there are no competitors too. The sound is crisp and clear. The treble is just awesome, you can hear every lows and highs of it but the bass is not the best. The bass should have been a little more because thats what I like but again thats depends on person to person. But I can assure you that you will be pleased to hear the music in this headphone and even for long continuous hours.For those giving negative reviews, its adviced that you download the song at the best bitrate and then try this headphone.👉CALL QUALITYHave been using it since 10 days now and during all these days, I have tried to use it as rough as I could in all kind of noisy and louder situations but the product has never disappointed me. The sound cancellation works simply superb and the other party could hear me clearly even when I was in the noisiest condition. Never faced any issue over call quality till date. But many months to go and hoping that the brand will keep its good name as it usually does. Kudos✌️👉VERDICTSANHEISER has been understanding music and sound since 70 years and one thing can be assured that you wont be disappointed with their product. If you are a Sanheiser user, there is nothing to be said about the quality but about this product, you can definitely give it a try and you wont be disappointed and for those who are planning to buy Sanheiser for the first time, reading reviews wont help you, you need to make a BUY and experience it yourself. Since I have been using this product, I can assure you that using BT headphones for longer hours will not be a pain for your ears anymore. I hope that this review has made you make an informed PURCHASE decision because overall you would be spending your hard earned money. Thanks for reading and Happy Shopping !!
",5
7189,8,Sennheiser CX 6.0BT,"Pros:Really good quality sound.Perfect balance of treble and bass.Value for money.Lightweight.Good for every genre of music.Cons:Really thin wire seems fragile I fear I might accidentally rip them with simple pull.Three button pad is big compared to the thin wire, it just looks ugly in my opinion.sometimes i hear distortion when i listen to hip hop.I mostly listen to all genres.These give better kicks when listened to rock.More dept when listened to edm.These are definitely better than the previous pair (RHA M390U) which I've owned. Enhances the sound quality. You need to have good quality mp3 files to get most out of this earphone. Gives me studio feel even when I'm in public. Earbuds are very comfortable in my ears. I could hear instruments which I've never heard before in  songs. Definitely best earphones I've owned. Feels like there's orgy in my ears when I listen to songs with these. It's like someone's pouring sweet syrup in my ears.
",3
7190,8,Sennheiser CX 6.0BT,"Disappointed with the build quality the wire broke when the earphones were connected to my phone and i accidentally dropped it besides the bass Was not worth
",1
7191,8,Sennheiser CX 6.0BT,"Good sound quality, but Almost no sound is coming from right side earpiece after 7 months of use.
",1
7192,8,Sennheiser CX 6.0BT,"People who are looking for bass, go find it elsewhere. This headphone is for people who love to listen to crisp and clear audio with just enough bass as is required. Sample the song life of ram from 96 and there was no second thoughts in buying this.
",5
7193,8,Sennheiser CX 6.0BT,"Let me get this straight, the sound from these is amazing. The highs and mids are clear and the low bass end is great. Recommended for bass heads. Fit is comfortable and they don't fall off from the ears.Now the shortcoming, these earphones are not durable. The wire is very thin as compared to other earphones. In the unit I received, sound from the right ear piece had reduced to half after only 3 months of use. But as Sennheiser gives 2 years of warranty, they replaced the earphones without asking any questions. Right now using the replacement ones and they've been working great.
",4
7194,8,Sennheiser CX 6.0BT,"I have purchased this product on 2017 November with a  warranty for 2 years  product really worked too good during its life time, since 2 days sound is one ear-pad  and the other is not working fine , kindly do the needful.
",3
7195,8,Sennheiser CX 6.0BT,"I purchased this product during last week of October in special offer price. Totally convinced about the product and it’s an amazing and awesome product- Bluetooth enabled earphone connects 2 devices. Used by me for regular phone calls in office as well for listening music during travel time. It’s a device with perfect sound proof from external disturbance.
",5
7196,8,Sennheiser CX 6.0BT,"Guys I'm writing this review after using samsung gear iconx 2018, Skullcandy method wireless, did a try out Bose 10k RS inear wired headset from Bose showroom. Of all the headset this is the best headset. Guys...do go for it...u will not be disappointed. Worth every penny. BTW Samsung gear iconx is the worst of all.
",5
7197,8,Sennheiser CX 6.0BT,"Sennheiser are known for their great studio grade sound quality with a flat EQ, and this pair is no different. I really love the sound quality of these headphones, it is full with equal emphasis on the lows, mids and highs without any artificial bass boosting. You get a flat sound which makes this pair really versatile. It is great for movie watching and voice calls. The mic is great. Everyone I called using this pair said I sounded clear with no distortions. Also these come with 2 years warranty which is very nice to have.Now let's get to the cons, and as usual its the built quality. The wires are thin and made up of flimsy looking rubber. I have seen braided cables in headphones much cheaper than this. I would have loved Sennheiser to at least give some quality materials, because you have to really take care or else I feel the wires will break. Also the mic button feels cheap.Overall, this is a great pair of headphones for anyone looking for rich and clear sound. If you like bass, something from Sony would be better for you.
",4
7198,8,Sennheiser CX 6.0BT,"Just for music listening this is Best earphone, But for attending phone call microphone is not good.During call you can clearly hear peer user voice but peer user don’t hear you clearly maximum time. Other end user hear echo of what you say, voice of people around is also captured by microphone even though they are 10-15 feets away
",3
7199,8,Sennheiser CX 6.0BT,"I have been using cx180 since almost 4 years. Those earphones were of much better quality than the cx275s.The sound quality is OK, but the wires are too thin and feels very delicate. Apart from the quality, I had hard time authenticating the earphones from sennheiser, as the QR code on the box doesn't work anymore and the customer care services over the call & mail are Horrible. After wasting cumulatively 3 hours over the phone listening to YOUR CALL IS IMPORTANT TO US, PLEASE HOLD THE LINE  and WASTING 4 days, (including sat and sun)  I had given up all the hopes and decided to send the product back to Amazon. But still somehow I convinced myself to keep the earphones ( may be due to the Positive Amazon reviews and my experience with Cx180.I Just hope that I never get a chance to use their warranty services.
",1
7200,8,Sennheiser CX 6.0BT,"Starting with the package, the box the earphone comes in is very beautiful.Now coming to the earphone itself.Sound quality:Bass is good and of high quality, highs and lows good and overall listening quality is enjoyable.Mic:Crystal clear mic, Works well, very less noise while calling.Comfort:Very comfortable. The earhooks on the back of the ear doesn't seem to hurt in longer usages. The overall weight of the earphones is less and hence is very comfortable
",5
7201,8,Sennheiser CX 6.0BT,"Sennheiser CX275s is a superb in the ear headset. Sound quality is awesome with clear reach bass. Carry with a synthetic pouch & a 3.5mm connector. Packaging also great. Only cons was wire too thin. Before I used cx180. After 10months used cx180 one-sided earphone was showing defects. I login a complain. I would send that product to sennheiser headquarters. Then they should send a new product to me between 10days. I want say to sennheiser you are No1 brand in the world,  so concentrate on wire quality. Then no any other brand can reach you
",5
7202,8,Sennheiser CX 6.0BT,"The build quality of the headphones are pretty nice. The wires look very thin and fragile though. Three types of earbuds were provided. The pouch given with the headphones are very useful for carrying the headphones around. Value for money.The jack could have been angled instead of being straight to avoid getting frayed. It hasn't frayed till now though. Very few headphones come with 2 years warranty in this range so that's a plus point.The listening experience is pretty decent. The bass is well balanced. Mic and mic button function very well. The mic works well when its held close to the mouth.
",5
7203,8,Sennheiser CX 6.0BT,"This is one of the best product at this price point. The sound quality is just amazing. Loved it. Treble is on point. Bass is powerful. Mids are balanced. Overall a joy to hear music in these earphones.Build quality is also very good. Using for around 6 months. No problem whatsoever.I would strongly recommend senheiser over other manufacturers.
",5
7204,8,Sennheiser CX 6.0BT,"I have been using these headphones for over a year now and there is zero complain on it. the bass of the sound is perfect even the 4D sounds are really cool you can hear them really well. The product comes with three ear buds in different sizes so you can select the one which fits your ear properly. the noise cancellation it is awesome once plugged into your ears it cancels out the sound from out completely and it detangles easily, have a long wire, the microphones are good to communicate hence one could not ask better from earphones.
",5
7205,8,Sennheiser CX 6.0BT,"One side of earplugs isn't working properly getting proper sound from right the mic is not that great as expected..
",1
7206,8,Sennheiser CX 6.0BT,"I would have given 2 stars to the product has it not been for Sennheiser's after sales support.The product build quality is not great and it developed wrinkles at multiple place with normal usage. The wire length got reduced drastically after the wire twisted from several places. Even the music was not extraordinary but it was definitely decent.However, the mic and earphones were good if you compare it to other brands, just that it did not meet the high expectations one normally associates with Sennheiser. One of the earpieces stopped working 5 months after purchase. But a big THANKS to the best after sales support of Sennheiser, the product was replaced in 5 minutes with no questions asked!Kudos to Sennheiser to have such a customer friendly attitude and have such warranty policies which are actually there to help customers and not bog them down with questions and procedures.I will buy Sennheiser again despite this product being average given its cost because I am not afraid that my product might be faulty or develop a fault.Verdict - Buy this product for the decent sound with a great mic and the promise of Sennheiser. Audiophiles can look for other options!
",3
7207,8,Sennheiser CX 6.0BT,"I recently bought a Sennheiser CX213 earphone for just Rs.699/- from flipkart ,over the years I have been buying headphones of different makes including Bose & to my pleasant surprise the no frills 213 exceeded all my expectations.The Sennheiser CX 275 S has a mic & comes with add-ons such as a nice leatherette pouch, two pairs of extra earbuds of diff sizes for better ear canal fit and a L cable adapter for Rs.1648 on Amazon but quality and performance wise CX213 is a much better product at less than half the price of  CX 275 S.So if you don't mind the absence of a mic and want to just listen to music or watch videos go for CX213 hands down. Quality of the wire in CX 213 is much better than that of the CX 275 S & longer too.
",3
7208,8,Sennheiser CX 6.0BT,"Less bass with more clarity. Idle for long listeners and not recommended for bass lovers. You won't stress out even after listening for hours. Am using this from past 4 years and I don't see any wear n tare on it and also because I handled it carefully
",4
7209,8,Sennheiser CX 6.0BT,"A decent pair of earphones, and pretty damn solid for the untrained ear. It's fairly loud, and a little heavier on the bass side which at times makes the audio a little murky, but for the most part, above average at this price range. The most disappointing feature about these earphones is the quality of the materials used to make it. Nothing short of awful, it's very fragile and if not given extreme care will break. Heck even the cheap ₹300 MI earphones have better build quality than this. So, an absolute no go for rough users.I would recommend this to casual home listener's who can take care of their gear.
",3
7210,8,Sennheiser CX 6.0BT,"I don’t think there is any match for these Sennheiser earphones !!! Absolutely amazing !!!I had an earlier version of these from last 5 years and just because they worn out I had to keep them aside.. I’ve had iPhone’s earpads, audio technica, Sony, Phillips, mi n few others, nothing satisfies as these do. The moment you have them in your ears, it reduces 40% of external noise(remember these are wired earphones).The sound(music, voice, movie) it just heard in your head. Not the ears..,!!
",5
7211,8,Sennheiser CX 6.0BT,"Pros:1) probably the best nice cancellation earphones at this price.2) you'll feel each and every nood seperately.3) great for those who don't like bass hevey garbages.4) Carrying punch is of good quality.5) The music will not be distributed when your earphones cable collide with your clothes or hands ( hope you're getting what I'm trying to say)Cons:1) Low bass ( bid still that's more than enough for me)2) Earphones are not tangle free.3) Thin cable, so requires extra care(so it's not for kids and idiots)
",3
7212,8,Sennheiser CX 6.0BT,"The battery life is a little low for my taste. Apart from that, CX 6.00BT are a solid pair of earphones with well built structure and housing for the drivers; they have a wide frequency spectrum with pretty flat sound signature with a little bit of coloring (boosted bass and treble frequencies). Sennheiser’s engineering is yet again proven to be the best. CX 6.00BT may not be a cheap pair of wireless earbuds, but trust the Sennheiser’s reputation and you’ll be surprised by buying these earphones how much well worth Sennheiser’s products are. Sennheiser is a German company, and Germans are known for their engineering skills, even in audio.Note: for people looking for bass heavy earphones, CX 6.00BT should not be one of your choices.
",4
7213,8,Sennheiser CX 6.0BT,"Used the earphones for over 7 hours today on a train journey, absolutely no fatigue or any kind of irritation on or in the ears, the large caps provide a snug fit and cancel out external noise to a great extent, the wires look deceptively thin, but can make out it is quality build, reason for 4* & not 5*is because the wires get tangled way too easily and frequently, which is very annoying, also not rating below 4*is purely coz of the worldwide warranty it's not going to WOW at this price range is my personal opinion, definitely more than a good product without doubt, especially comfort level (4.5)update : after 6 months of use, it's sturdy as hell! Definitely worth the money
",4
7214,8,Sennheiser CX 6.0BT,"I think sennheiser has degraded the built quality of these pair of earphones I'm saying this on behalf of my personal experience because I have been using this earphones from 2015(from croma at rs 1600) and again I bought it in dec 2018 but from Amazon at rs1585 (price in croma rs 1699 on dec.25.2018). I found the sound quality is still ok but they have degraded the built quality .
",3
7215,8,Sennheiser CX 6.0BT,"Nothing special if only you want to use mic then go for it good if you really want to it used for for listening music then don't go for these earphones that is distort while using with equaliser or at high volume better go for XB55 or XB75 Sony earphones which i purchased one month after this one. I think I have used XB350 earphones of Sony earlier for 2 years that is why I was not satisfied but the thing is that the build quality of these Sennheiser earphones is not good and also have distortion. Go for Sony XB55 if you really want great sound blindly.Pic attached, one side sienhieser and one side Sony xb75ap.
",3
7216,8,Sennheiser CX 6.0BT,"The product Sennheiser CX 275 S In -Ear Universal Mobile Headphone With Mic (Black), it claims universal but it dose not support all MOBILE PHONE!! This vital information Amazon or seller has not mentioned anywhere and Pure case of misleading the customer.The Phone which it supports is mentioned in the inside of the packet which is visible only once you open the complete pack.The built quality is very Cheap.As it didn't work with my phone cant comment on voice quality.Total disappointment/worst product/ False claim
",1
7217,8,Sennheiser CX 6.0BT,"Pros:1. Nice Sound quality (4/5)2. Earphone fits easily (3.5/5)3. Call quality while receiving call is good (4/5)Cons:1. Build quality is not that great because of thin wire. Either it will get cut off or tangled easily, you have to be bit careful(2.5/5) for build qualityOverall  Value for money. You will get best earphone in mid range earphone.
",4
7218,8,Sennheiser CX 6.0BT,"One of the most regrettable purchases. Sound quality is absolutely horrible. Tested on various sources like 4 different phones, DAP, Headphone amps. Pathetic. Item is only replaceable and not refundable. My friends Mi Piston earphones are way better than this. Very thin and flimsy build to add to the agony.
",1
7219,8,Sennheiser CX 6.0BT,"Though on the expensive side of the earphone market,the cx-275s from Sennheiser is one of the most loved and trusted headphones in the segment.Plenty of reasons for this support namely the Amazing Sound Quality from the Earphones,the Good looks of the headphone and German Built.However,the wire is rubberised and may seem fragile to many while the 3.5mm jack connector shouldn't be handled roughly as chances are that the wire may get loose and you may get distorted sound.Overall,a good product with some great audio quality to make you enjoy your moments even more.
",4
7220,8,Sennheiser CX 6.0BT,"Sennheiser CX225S has been on my list of earphones to try because of its earpiece design. I love that it's in-ear model and comes with a total of 3 earpieces; small medium and large. I use the small ones. They're very extremely weight and don't seem to weigh the earphones down while they're in use.The mic is pretty much what made me buy this. Quality of sound on call is very good and I majorly only use them for attending calls and watching videos on YouTube, Netflix and Amazon Prime. They work pretty well for the purpose.Cons:I use a Nokia 8 and these headphones give a constant buzzing noise in calls while the other person on call talks. The little connecter is even worse. Mutes my voice completely on the other side. Consider this if you use a Nokia phone.
",4
7221,8,Sennheiser CX 6.0BT,"Thump is here....what can I say just buy it and feel the thump sennheiser is like Bose substitute...u won't feel to keep it back just always like to put on and have fun....writting it after 2 years of use and not a single defect wires look sleek but are damn high durable as it used to get entabgled to my bikes handle and boss it still rules over every other earphone in this price range like a thallaiva....GERMAN ENGEERING AT ITS BEST IS WHAT SENNHEISSEER RESEMBLES.
",5
7222,8,Sennheiser CX 6.0BT,"So I have been using the current pair of CX 275s for more than 6 months now. I use them regularly on my daily commute (of an hour) to work on my bike as well as in the office for Skype calls (which usually means nearly 4-4.5 hours out of the 9 hours at work)The Sound quality is good. However, if you are looking for extra bass then perhaps these may not be where you should be looking at.They are quite comfortable for regular use and the noise-cancellation is quite good at this price point. The 2 year warranty that is provided, makes these the most bang for buck earphones. If ever, you face issues with the earphones as long as they are within the warranty period, replacement is quite hassle free. (Applies to the CX180 as well which I owned earlier as well)To sum it all up, if you are looking for a good pair of multi-purpose earphones for regular use you cannot go wrong with these.
",4
7223,8,Sennheiser CX 6.0BT,"CONS:I was a bit skeptical of buying the Sennheiser CX 275 due to the reactions on it's durability. I was correct on that part, the wires are too thin making the device vulnerable to wear and tear (and we are considering to buy a wire protector).PROS:Apart from that we have been blown away with the comfort while listening to media, it does not stress out your ears. Noise cancellation features are true to what they have claimed and the music streaming is the best( true to their reputation)All in all, I am satisfied with the purchase just that need to be a but careful with the product ( cannot be handled as how we really do with our usual earphones)
",4
7224,8,Sennheiser CX 6.0BT,"IMPORTANT: This earphone is a quality product. Anywhere below ₹1400 it is a great buy. The value does drop below ₹1400 on sale and special occasions.DESCRIPTION:Included with the earphone is a beautiful leather pouch and differently sized earbuds.The bass is good and the audio clear.You may think it is fragile but it will surprise you.The wire is mostly tangle free.Noise cancellation is good too.
",5
7225,8,Sennheiser CX 6.0BT,"It is for clarity of sound. Keeping Price in mind - it could be one of the best options. Excellent for calls. Good for Music. It is quite balanced. This is not for Bass lovers at all - about right on all bands. Loudness is perfect. You will probably not need to play it full volume ever.Cable is not sturdy or strong - be careful not for rough use.Apart from that it comes with required stuff - like variable size tips - choose carefully to get Noise Cancellation.Very Light and comfortable - you will not feel it.It has everything that is a sign of great design - L - Shape Connector, Leather Bag.Given the on-the-go use case that this product is primarily for - a Good Sturdy cable is the only thing that I marked it 4 start for - otherwise - it is highly recommended.
",4
7226,8,Sennheiser CX 6.0BT,"Definitely this is not for the base lovers. Very low base sometimes not that too. Not loud. I have to increase the audio level to 70% and higher to hear it well. Even a low range earphone can perform well compared to this. Please don't buy it. I even doubt on its originality. I used cx275 previously which was too good and this one is terrible.
",1
7227,8,Sennheiser CX 6.0BT,"After using for a month, the  battery stands for 5 hr . Even if the battery is 30 to 40 % it keeps yelling , battery is low charging is required which is little bit annoying.Sound quality is good and even when traveling in trains it did not get much distracted / disconnected .Good piece for this pricing.But as the brand,  it little bit discourages regarding the sound quality while playing songs mainly the bass.
",3
7228,8,Sennheiser CX 6.0BT,"Don't think these are suitable to working out but are pretty good for general lifestyle usage. The wire is long but is meant to only stretch upto an extent, do NOT test its durability. Sound and mic quality is pretty good, I've been using it for 2 years almost and quality is still brilliant.The silicon ending of the earphone might break but it's not noticeable, the important problem is that the earbuds fall off when you use it a lot as it becomes looser, you get a replacement back (although different sizes only) so that's good.I'd say if you're looking for cheap, good earphones with a mic, this is the one.
",5
7229,8,Sennheiser CX 6.0BT,"Worst.  For 1700 this is a crap. Can think to buy for Rs. 699. Poor bass genuinely there is no bass.  And there is no option for return . Replacement of the same product nonly available. Disappointed totally.
",1
7230,8,Sennheiser CX 6.0BT,"Have been using this earphone for the past 10 days. For me, this ticks all the boxes, perfect sound quality, light weight, good fit and in ear comfort. I would recommend this to anyone looking for a daily use earphone.Only drawback is that no pouch came along this. Last year I had purchases the previous version of the sennheiser earphone and it came with a good pouch, but this one even though double the cost, did not have a carry pouch.. otherwise the product is great.
",5
7231,8,Sennheiser CX 6.0BT,"This is the second time I've bought this brand and model. The first was 1.5 years ago and it lasted me a whole 1.5 years before dying on me.This model from Appario Retail has barely lasted me 2 months before sound is fading off and on in my right earbud. Wondering if it's an original/refurbished model. Plan to check with the Sennheiser store.
",3
7232,8,Sennheiser CX 6.0BT,"If it falls in your budget, get it. That's all there is to it.I was restricting my budget to 900 because I have never felt the need for an expensive earphone despite my dialy use,so I kept pushing my purchase of the 275 for 3 years. Finally I decided to get it and it's great. I loved the cx 180 and this is even better. Very crisp,clear and decent noise masking. It's light,it's comfortable. It's got a mic that makes superb calls. I don't think you can beat this ,despite the premium over the JBL c100SI
",5
7233,8,Sennheiser CX 6.0BT,"This product is good but in this price range probably not so mucg value for money as you get disappointed because you are paying that much but u get an over average product .still it's Sennheiser I say it is Okay.here are my rating for better understanding :Sound quality: 4/5Bass:3.3/5Build quality:5/5Noise cancellation: 4.5/5Battery life: 3.5/5Value for.money:3.2/5Pros:- have nice design n build-withstand rough use-sound quality is not top of world but good-fits comfortably n easily- can connect to 2 Devices at same time-sound clarity n originality is maxCons:-Battery life not much-sometimes our of sync with YouTune video n audio but if u reset synced again-no travelling pouch is given as I guess for that price it should be given-not Bluetooth 5-Basss is not much: if y r heavy bass user then leave it
",4
7234,8,Sennheiser CX 6.0BT,"Sennheisers are meant for the production of perfect sound. These aren't for bass listeners. These are only for high fidelity sound listeners. I am using Sennheiser since 5 years firstly CX 180, then CX 3.00, and now CX 2.00G. These have a perfect flat sound response. Has High Treble, Balanced Bass.The only issue is that they are very sensitive to humidity, sweat, and water. I had kept them in my front pocket in the humid climate in Mumbai. The one side that encountered sweat, or humidity and sounded a little low. But got replaced in the Service Center. Just be cautious while using it and prevent it from any type of water or sweat. Their service centers are only big cities in India, and getting them replaced is a tedious task. Sennheiser please note this issue that these earphones are very prone to water. I had used CX 3.00 and they did not have this problem (by the way I had put them in Washing Machine thrice) but the sound was not affected a bit and lasted more than 3 years (after which its wire got torn). So for the sound, these are perfect, but only if you prevent it from water.
",4
7235,8,Sennheiser CX 6.0BT,"I was really confused before purchasing...as there are many reviews ..for cx275s...bt this one had better base and sound quality...also...there is volume ctrl remote...so I went for this one.And...now I feel...my gut feeling really paid well...this one is just absolutely fantastic. Balanced sound...decent treble...and bass. Base is on the heavier side. Overall audio quality is just amazing.I purchased this 5 days after getting cx180...which I didnt like ..as the treble was too piercing. Go for this one if you want some bass backed music...with balanced treble.
",5
7236,8,Sennheiser CX 6.0BT,"Well first things first .Awesome product jst buy it ..But here are some pros and cons .Pros:-1. good clear crips sounds.2. Bass is adequate enough but i think it is lacking bass .( but enjoyable )3. design is good .4. noise cancellation is good.5. 2 warranty is great .Cons:-1. The wire is so thin I'm having doubts about the durability of the product .. (since it's about 1700 the product should have be gud ( should have given a breaded cable))2.Bass is not enough i think (considering the price).Overall the best earphones u can but if u can look past the thin wire and not enough bass .
",4
7237,8,Sennheiser CX 6.0BT,"The earphones are stylish and fit perfectly well in you r ears as you place them in.You don't need to press it in unlike other earphones, reducing the damage, typical in-ear earphones cause your ears.Coming to the sound quality, the high and mid frequencies can be heard very clearly. Wouldn't say 5 on 5 though. Listening to the low frequencies or the bass in other words was quite disappointing for the price you pay. Bass quality - 2 on 5.Overall you could but them for ₹1000 bucks may be. It's not worth ₹2000.It's disheartening even writing this as I'm a big fan of Sennheiser.I've used the CX180, CX275s and both were worth the buy. Amazing products by Sennheiser. But the CX 2.00 is not just not worth it but you could buy the other two that I mentioned above as they're cheaper and better I believe.
",3
7238,8,Sennheiser CX 6.0BT,"I like the clarity of these headphones. Noise cancellation works best if there is a good seal between your ear cavity and the head phones. However, this tends to prevent air circulation within the ear for me. I found this air tight feeling to be uncomfortable. Hence, I usually wear these headphones with some clearance so that air can flow freely into the ear cavity. However, this results in reduced noise cancellation properties. Overall, these are a good bunch of headphones!
",4
7239,8,Sennheiser CX 6.0BT,"This is my second Sennheiser ear phone where the volume has gone down significantly within 4 months of buying the product. I have tried to contact the service center multiple times but no one picks up the phone. Will not recommend this product to anyone.
",1
7240,8,Sennheiser CX 6.0BT,"Just go for it...
",5
7241,8,Sennheiser CX 6.0BT,"i bought it on 7th march 2015 and i am very much impress by the quality of sound and bass.after use of more than 3 year sound quality remained same as 1st day of use only thing observed that wire covering got few cracks bcz of wear and tear. (after rough use)thats y i was looking for new headset to buy, done some days in r & d about headset.but again found these headset are still the king of headset in this price range.....so bought them again now in 2018...hats off to Sennheiser...🙌🙌🙌if you have budget of 1.5k then go for these and if its under 1k then go for cx180(under 800 with same quality) without a doubt but u have to compromise with mic.dont thing just go for it...
",5
